entity_id,legal_name,dba_name,city,state,zip,phone,email,website,cert_no,shop_size_class,website_fit_score,erp_fit_score,cross_sell_score,corridor_ebis_likelihood,outreach_tier
XM4R653M,AEROSPACE ACCESSORY SERVICE INC,,DORAL,FL,33122,,,,XM4R653M,unknown,40,10,25.0,unknown,C
9WOR474C,SKY NDT INC,,MIAMI,FL,33166,,,,9WOR474C,unknown,40,10,25.0,unknown,C
AOSR275E,AEROSTRUCTURAL SUPPORT INC,,MIAMI,FL,33166,,,,AOSR275E,unknown,40,10,25.0,unknown,C
AGOR517E,"AIRCRAFT INTERIOR REPAIR SOLUTIONS, LLC.",,MIAMI,FL,33172,,,,AGOR517E,unknown,40,10,25.0,unknown,C
AVPR501E,AVIATION PRIME MAINTENANCE CORP,,MIAMI,FL,33186,,,,AVPR501E,unknown,40,10,25.0,unknown,C
QVIR333K,AVIATION BRAKE SERVICE INC,,MIAMI,FL,33122,,,,QVIR333K,unknown,40,10,25.0,unknown,C
VRMR139E,VALVE RESEARCH AND MANUFACTURING COMPANY,,DEERFIELD BEACH,FL,33442,,,,VRMR139E,unknown,40,10,25.0,unknown,C
W1AR938D,WORLD 1 AERO SOLUTIONS LLC,,MIAMI,FL,33186,,,,W1AR938D,unknown,40,10,25.0,unknown,C
9A1R325B,ASG AEROSPACE LLC,,MIAMI,FL,33186,,,,9A1R325B,unknown,40,10,25.0,unknown,C
O9QR162B,"PROPEL AVIATION SALES & SERVICES, LLC.",,MIAMI,FL,33186,,,,O9QR162B,unknown,40,10,25.0,unknown,C
